snapshot,time_gyr,main_halo_num,merging_halo_num,main_mstar,merging_mstar,main_mvir,merging_mvir,main_mgas,merging_mgas,redshift,main_haloid,merging_haloid
001408,4.727398665168711,13,154,158678,158678,3438190000.0,217587000.0,71379100.0,4908060.0,1.4019186731979194,48898,49039
