snapshot,time_gyr,main_halo_num,merging_halo_num,main_mstar,merging_mstar,main_mvir,merging_mvir,main_mgas,merging_mgas,redshift,main_haloid,merging_haloid
001056,3.548300151462894,5,53,9225590.0,16828.9,3775480000.0,361120000.0,238473000.0,27457.8,1.938084691148584,3545639,3545687
001056,3.548300151462894,5,13,9225590.0,396756.0,3775480000.0,1208930000.0,238473000.0,110837000.0,1.938084691148584,3545639,3545647
001152,3.8698724733884013,2,122,10043500.0,16652.2,7148080000.0,149165000.0,540321000.0,0.0,1.766045454250257,4510506,4510626
001152,3.8698724733884013,2,22,10043500.0,473548.0,7148080000.0,494638000.0,540321000.0,100307000.0,1.766045454250257,4510506,4510526
